IM,1554179839,1554183608,8,-966
CJ,1554182469,1554184279,53,38
QJO,1554175209,1554184901,2,616
IWR,1554177682,1554185196,32,430
SW,1554180432,1554185700,45,-33
RX,1554178342,1554185944,66,186
TZ,1554176515,1554186434,47,-430
YI,1554178630,1554187264,8,-636
UO,1554179149,1554187310,48,714
QM,1554185370,1554187783,19,-743
QH,1554185035,1554188586,4,-980
XCJ,1554179723,1554189004,59,229
XLPB,1554184732,1554189915,93,-196
TJ,1554185504,1554190545,73,-203
L,1554184216,1554190977,14,-627
QO,1554191228,1554191664,59,-80
WR,1554185931,1554191667,53,-58
JBW,1554182196,1554191802,46,-512
WNZ,1554190026,1554192704,46,850
U,1554184394,1554193232,8,-664
VIJ,1554189105,1554194201,78,-994
LWE,1554192162,1554194328,84,-261
VJB,1554191338,1554194702,14,371
CGUH,1554185196,1554195039,46,-822
GG,1554195217,1554195708,49,-186
XU,1554193716,1554195872,22,138
M,1554187047,1554196676,42,-867
A,1554189311,1554197169,53,562
MZNZ,1554196930,1554198088,9,782
FXRF,1554197331,1554198654,77,344
R,1554194970,1554199198,99,229
J,1554199895,1554200117,38,562
CIYS,1554200993,1554201028,28,-486
DWY,1554192311,1554201439,7,452
MWU,1554197454,1554201991,68,806
LP,1554192907,1554202544,60,581
KD,1554198164,1554202575,54,-420
MNZ,1554193244,1554202956,81,-316
YL,1554199373,1554203427,75,-489
X,1554195938,1554204342,82,-316
BCIR,1554204360,1554204995,5,825
HJK,1554197654,1554205085,9,961
JF,1554201782,1554206041,59,-751
D,1554201885,1554206511,98,379
SHAN,1554205909,1554206951,72,373
WLE,1554200055,1554207097,42,257
K,1554206453,1554207810,26,171
N,1554204850,1554208778,63,126
JW,1554200591,1554209416,82,-656
VA,1554201303,1554209461,62,524
G,1554201362,1554209913,14,-651
FQW,1554207091,1554210462,36,250
MRFP,1554207654,1554210848,46,-475
EC,1554209948,1554211668,1,-757
BNA,1554203399,1554211745,42,-576
SE,1554209537,1554212302,55,206
KB,1554211837,1554212632,66,650
TWDN,1554203517,1554213490,8,642
WT,1554213809,1554214121,1,965
CVNW,1554210213,1554214439,56,429
ALOD,1554207192,1554215312,50,-526
OGUX,1554211601,1554215930,92,290
R,1554208374,1554216202,76,-235
YXX,1554209929,1554216508,63,994
PH,1554216401,1554217331,19,336
ITS,1554209061,1554217377,44,-759
KWML,1554210398,1554217512,84,-320
HT,1554212264,1554218030,43,-802
P,1554217745,1554218455,43,229
E,1554216575,1554219303,62,465
J,1554212085,1554219963,57,-769
I,1554214448,1554220743,83,-315
SOEW,1554211596,1554221529,80,-131
WN,1554212657,1554222090,42,-972
PEIZ,1554220485,1554222819,54,-300
QWCM,1554216979,1554223571,57,-26
VN,1554222230,1554224344,70,-328
FZE,1554223255,1554224691,72,801
HM,1554218161,1554225580,9,-161
LJ,1554223353,1554226011,99,86
KPO,1554218369,1554226916,60,-997
K,1554224821,1554227343,22,882
ZFKD,1554226849,1554227464,35,-406
PX,1554225173,1554228039,47,769
GZ,1554226262,1554228456,52,-149
NKAL,1554227924,1554229443,12,-21
LB,1554223330,1554229929,3,734
LPJ,1554224793,1554230847,70,-437
GR,1554221681,1554230942,78,-575
Q,1554227826,1554231769,78,28
TW,1554223945,1554231914,12,637
FSEB,1554229228,1554232599,18,-680
ISFZ,1554231509,1554232874,73,-602
EGP,1554232969,1554233335,48,-688
KQM,1554228484,1554234304,19,523
NY,1554230425,1554234795,31,918
NE,1554231713,1554235388,60,-591
QL,1554230625,1554236077,21,329
ZL,1554232404,1554236658,54,-570
Q,1554235631,1554237616,58,-977
UOBV,1554229268,1554238406,63,54
OSJI,1554232870,1554238969,35,-621
HAN,1554238892,1554239217,22,-709
O,1554234775,1554240124,52,203
PZ,1554232734,1554241040,81,402
I,1554241209,1554241584,97,828
AU,1554233339,1554241876,30,906
HSQ,1554235159,1554242555,8,778
O,1554240711,1554242634,2,906
Y,1554241139,1554243183,40,484
Y,1554236849,1554243606,98,-1
IEAX,1554243587,1554244566,92,-756
D,1554238711,1554245091,44,38
WUZ,1554238090,1554245485,27,845
OB,1554241049,1554245653,63,135
N,1554238232,1554246376,86,-11
D,1554240327,1554246715,23,949
ZT,1554238609,1554247331,79,727
ALOD,1554239781,1554247912,95,-764
SYL,1554240814,1554248353,50,69
WVOQ,1554239793,1554249162,48,897
XHV,1554249703,1554250125,41,-866
EV,1554247916,1554250270,43,-468
RNL,1554247073,1554251156,46,-456
WX,1554242218,1554251678,40,319
DL,1554246953,1554252033,52,-883
B,1554249827,1554253002,33,366
E,1554251776,1554253404,28,-593
NF,1554249394,1554253978,72,-5
TZ,1554250510,1554254324,68,373
O,1554251453,1554254357,23,466
BGPR,1554249888,1554255220,81,474
YY,1554250405,1554255675,36,-849
SFN,1554247425,1554256503,75,-561
BW,1554255951,1554257226,26,976
SW,1554255093,1554257290,90,85
AYRN,1554250047,1554258263,82,-127
S,1554258013,1554258942,59,-212
BCQP,1554256347,1554259811,54,574
UMA,1554258824,1554259858,65,-797
MSBC,1554253967,1554260296,47,317
MQ,1554260897,1554261201,24,12
GAO,1554255570,1554261844,28,743
KM,1554255489,1554262477,91,-765
O,1554260077,1554263212,36,-927
MNSS,1554257749,1554263589,47,-682
UZL,1554258858,1554264549,80,-493
FH,1554261341,1554264889,17,77
T,1554256971,1554265537,9,-662
N,1554265053,1554265779,67,-311
A,1554264275,1554266127,53,-231
OCLQ,1554263465,1554266251,43,-1
T,1554260994,1554266572,8,-346
RV,1554258412,1554266646,2,-111
LL,1554261633,1554266924,38,-870
PM,1554265546,1554267802,19,-5
ZB,1554258982,1554268106,13,927
I,1554268518,1554268881,42,401
F,1554259693,1554268942,67,-965
DTO,1554261235,1554269033,76,809
R,1554268923,1554269451,23,-515
DNB,1554262214,1554270270,47,-367
P,1554270233,1554271169,93,166
NFAR,1554267281,1554271578,12,-8
EXGX,1554267574,1554271616,32,-715
M,1554263377,1554271969,36,-333
LP,1554267420,1554272067,28,-933
FQYQ,1554265461,1554272318,88,-907
SYG,1554267601,1554273287,11,-949
ZP,1554264326,1554274255,9,603
O,1554268248,1554274916,27,-168
MLU,1554267594,1554274930,9,-596
TJRE,1554271453,1554275890,14,-320
CK,1554268188,1554276324,89,-830
D,1554271605,1554277047,7,-29
UNXS,1554274496,1554277516,30,479
X,1554270151,1554277876,56,-977
XU,1554276304,1554278308,86,215
Y,1554272808,1554278826,68,-34
U,1554275004,1554279351,76,-101
NZNI,1554278560,1554279505,1,674
HFQO,1554273615,1554279622,78,793
PTS,1554275933,1554280334,35,-739
A,1554271687,1554280521,13,-952
T,1554271258,1554280754,29,203
PRC,1554272265,1554280875,58,-130
CXR,1554275510,1554280909,84,542
G,1554273465,1554281175,72,-174
YN,1554277790,1554282006,96,302
D,1554279508,1554282084,55,-439
GEWN,1554279600,1554282726,74,-389
JB,1554274893,1554282931,40,-218
T,1554283006,1554283186,35,807
K,1554277393,1554283358,57,-574
ATBW,1554282169,1554283774,71,651
GX,1554274760,1554284586,64,661
J,1554282365,1554285449,30,144
OW,1554278150,1554286171,54,-928
ZBJE,1554282920,1554286633,33,871
GHV,1554286668,1554287446,7,460
HFQO,1554281082,1554287927,34,-313
NM,1554282372,1554288408,91,986
H,1554286984,1554288630,57,-954
T,1554282418,1554289577,77,106
Q,1554289358,1554289947,54,2
DSU,1554281703,1554289992,77,766
A,1554281531,1554290726,90,-537
L,1554281214,1554290905,95,-747
NLDY,1554282122,1554291023,54,-773
TGK,1554283299,1554291320,31,-356
IVZ,1554288353,1554291417,51,62
CIYH,1554290361,1554291839,83,739
PHKG,1554284188,1554292491,3,-13
WO,1554290238,1554292793,34,-727
VP,1554286192,1554293771,64,368
UXE,1554289104,1554294251,42,-978
WKKG,1554289289,1554294494,45,775
YBO,1554290827,1554294921,38,-994
TBR,1554293641,1554294952,9,452
Y,1554286628,1554295240,5,851
DX,1554290635,1554295282,17,776
W,1554289006,1554295621,82,-99
LX,1554289277,1554296528,82,385
CD,1554292866,1554296660,14,-817
HNZC,1554288777,1554297553,34,345
GTLC,1554291705,1554298400,91,-64
B,1554294373,1554299018,50,648
E,1554296307,1554299796,56,742
GM,1554294725,1554300562,92,-491
GK,1554297823,1554300868,40,138
VA,1554294574,1554301776,95,-669
PU,1554300634,1554301940,50,-29
RA,1554295179,1554302609,36,317
XVYT,1554300770,1554303052,1,116
AUC,1554295666,1554303835,27,-942
PWBH,1554294638,1554304144,8,-768
UN,1554301946,1554304686,35,-231
SM,1554300522,1554305584,33,61
X,1554297732,1554306231,8,403
IWTO,1554303989,1554306254,27,-750
MZP,1554303308,1554306332,83,-618
TR,1554301919,1554306423,92,-657
QIU,1554306123,1554306636,38,-221
ME,1554303093,1554307031,97,550
VAT,1554298996,1554307967,47,176
SDWP,1554301497,1554308900,57,272
VC,1554302161,1554308983,95,-994
FJUZ,1554304853,1554309223,16,-831
O,1554303902,1554309671,16,93
AMYQ,1554305592,1554310267,68,-851
M,1554308354,1554310896,49,788
HPGZ,1554302766,1554311076,25,-79
QAUF,1554302604,1554311427,30,-598
HZVZ,1554310988,1554311958,38,-257
C,1554310557,1554312916,88,968
U,1554305897,1554313276,92,663
BSGA,1554313206,1554313741,49,277
S,1554312676,1554314569,6,654
WJE,1554313096,1554314978,70,436
WFX,1554312707,1554315543,95,291
HDZM,1554315157,1554316042,32,375
MT,1554312767,1554316435,51,-778
KBQ,1554307814,1554316878,42,-346
LQP,1554313288,1554317176,65,720
BFV,1554317150,1554317518,55,70
RDHD,1554312900,1554318288,17,88
Y,1554310563,1554318364,28,214
M,1554311354,1554318741,80,200
G,1554312398,1554319202,94,-978
D,1554311990,1554319704,37,635
EHDF,1554313589,1554319880,10,146
SBU,1554314972,1554320342,78,420
NEG,1554319217,1554321196,96,787
CHCZ,1554315584,1554321858,81,385
QO,1554316585,1554322417,6,825
PL,1554322202,1554323078,54,-718
QBJS,1554322387,1554324076,35,-196
KHSN,1554317698,1554324523,70,449
WI,1554315774,1554325363,10,-337
TSDJ,1554318470,1554325627,6,-457
Y,1554316885,1554326502,68,-411
U,1554321349,1554327095,19,926
RQQU,1554317501,1554327469,64,-530
ZVE,1554319687,1554328154,56,707
E,1554319916,1554329134,9,42
XE,1554324857,1554329734,72,638
WGV,1554330357,1554330680,27,-180
BGPK,1554325799,1554330717,6,640
QRQ,1554326614,1554331589,74,8
B,1554329229,1554332432,86,-876
IIS,1554331314,1554332849,20,959
OL,1554325034,1554333802,16,223
FK,1554325388,1554333907,37,233
IQB,1554326963,1554334249,23,270
B,1554326542,1554334442,74,-186
VWA,1554333130,1554334924,58,449
U,1554328929,1554335204,66,-177
WR,1554327690,1554335996,29,318
PIR,1554332795,1554336156,45,676
RH,1554334858,1554336176,13,-542
H,1554335372,1554336290,23,660
W,1554332803,1554336917,79,119
B,1554334731,1554337690,43,544
QR,1554336252,1554338168,95,376
MBV,1554334280,1554338680,57,977
X,1554336088,1554339537,90,-867
DV,1554339347,1554339887,35,-459
D,1554336049,1554340075,83,-605
DOMR,1554340095,1554340456,73,-217
IGQE,1554332270,1554341320,67,-728
B,1554340369,1554342149,44,494
GZLC,1554337595,1554342823,24,516
KW,1554338033,1554343105,73,-678
V,1554334381,1554343824,16,-906
YRB,1554340282,1554343899,75,-228
HJNL,1554337261,1554344374,18,-767
YEX,1554338607,1554345326,77,-591
FQ,1554339331,1554345498,60,-343
VL,1554344496,1554346163,8,683
X,1554343952,1554347036,57,-51
EUWF,1554340509,1554347956,62,244
E,1554344202,1554348423,6,291
RVN,1554345933,1554349386,12,102
C,1554342605,1554349996,52,182
TTPX,1554346701,1554350099,83,995
HYP,1554348106,1554351008,91,-266
MQA,1554349737,1554351175,70,928
D,1554350918,1554351382,15,-164
C,1554346474,1554352132,95,725
CZBY,1554351978,1554352451,52,-125
ZZZA,1554344732,1554352585,97,460
FXRX,1554344034,1554353165,63,547
XEN,1554348263,1554353342,68,-164
MU,1554347737,1554354161,16,-473
VN,1554348791,1554354724,11,-23
SQ,1554351448,1554355261,96,822
W,1554348424,1554356122,48,916
ZLAV,1554354830,1554356504,97,829
Z,1554352615,1554356798,37,82
AKUV,1554348219,1554357040,54,128
NA,1554348797,1554357717,26,-517
OS,1554351450,1554358258,49,474
PZ,1554349013,1554358456,71,-510
Z,1554358547,1554358863,72,-349
EF,1554352816,1554359515,24,113
M,1554357447,1554359660,56,126
N,1554351903,1554360315,41,288
I,1554356150,1554361284,24,-774
C,1554355190,1554361985,24,-195
AVW,1554355321,1554362335,13,51
WGM,1554360981,1554362546,22,295
KM,1554356039,1554362553,70,-319
DXA,1554361697,1554362872,92,972
GIG,1554357833,1554363229,8,-212
QGVG,1554356150,1554364122,61,548
DUF,1554360748,1554365094,83,-903
QQR,1554364591,1554365538,4,-911
L,1554359768,1554366036,75,-942
R,1554358217,1554366354,89,-174
J,1554359391,1554366937,25,91
UQBL,1554361460,1554367747,73,-41
XFET,1554362721,1554368160,44,-136
GCSS,1554360596,1554368732,65,578
YWOL,1554368158,1554368957,88,-107
S,1554361862,1554369687,5,101
TXEV,1554360733,1554369766,20,84
Y,1554368126,1554369983,29,796
JK,1554367174,1554370798,56,-160
Z,1554369887,1554371752,33,-226
WM,1554370628,1554372256,11,-685
MKCV,1554364015,1554372759,80,-625
GN,1554366932,1554372787,18,503
D,1554369849,1554373297,89,601
CRN,1554368467,1554373684,75,-903
XQH,1554369327,1554374546,46,-358
OGP,1554370514,1554375090,65,-440
JPY,1554368020,1554376007,5,71
D,1554372512,1554376350,11,-44
NMUD,1554374769,1554376579,80,750
UHCU,1554374304,1554377188,52,926
PCX,1554374070,1554378170,6,435
T,1554375009,1554379151,48,568
ZS,1554370426,1554379721,90,56
SRXV,1554377396,1554380432,36,345
EFGU,1554376259,1554380435,28,-328
QWMK,1554373959,1554381116,58,411
I,1554372038,1554381371,69,-206
T,1554374448,1554381878,33,-217
XIEK,1554373777,1554382807,32,205
KWJ,1554380306,1554383107,28,-505
LFTI,1554374153,1554383413,85,764
YHDE,1554382621,1554383978,72,14
Q,1554375949,1554384243,77,981
ICS,1554382514,1554384880,50,-425
MM,1554376048,1554385848,97,52
XVS,1554384969,1554385948,67,-612
TAHN,1554381972,1554386349,34,604
CSF,1554385862,1554386678,81,34
NURI,1554386812,1554387049,81,859
YD,1554385867,1554387148,33,965
ZRJ,1554379447,1554387211,99,-745
OSAX,1554377983,1554387537,33,461
X,1554383362,1554388004,52,193
FJD,1554383908,1554388832,97,6
LWAL,1554385127,1554389387,98,224
FZZC,1554388695,1554390331,5,292
OOQ,1554383615,1554391303,69,379
MFNK,1554387454,1554391928,21,734
FUDV,1554384739,1554392302,8,474
B,1554388220,1554393208,22,737
UFG,1554392261,1554393815,82,385
GVXQ,1554386554,1554394452,38,-244
ZFC,1554385471,1554394614,68,357
JG,1554387555,1554395312,83,499
T,1554392861,1554395692,11,-317
T,1554393032,1554396491,25,-194
RU,1554387499,1554396937,18,188
Q,1554388325,1554397753,99,480
VFLN,1554397897,1554398588,83,754
QH,1554398275,1554399047,40,859
IST,1554392545,1554399178,47,-134
OZ,1554399001,1554399502,48,553
JHI,1554394388,1554399793,97,72
B,1554392588,1554400011,9,-532
B,1554392967,1554400766,10,80
QIO,1554396556,1554401077,23,-315
Z,1554392350,1554401798,32,786
P,1554397841,1554402580,74,845
MM,1554398763,1554403346,22,179
ENR,1554402698,1554403640,30,-334
VNL,1554394435,1554404357,17,876
F,1554399028,1554404708,93,666
JGDU,1554397358,1554405580,15,-359
NP,1554403718,1554405926,9,650
D,1554406633,1554406670,17,-772
HDZM,1554401359,1554406967,51,245
HYQ,1554405610,1554407184,89,124
GI,1554400133,1554407913,38,-724
NUR,1554402682,1554408127,90,126
YZC,1554405906,1554409071,89,-678
VW,1554409018,1554409144,47,144
YP,1554401557,1554409857,6,427
SDVQ,1554410021,1554410647,31,55
HB,1554402084,1554411361,58,163
Q,1554403533,1554411929,94,-69
AW,1554411146,1554412129,60,731
MH,1554406487,1554413109,35,-898
N,1554406431,1554413313,32,52
X,1554406961,1554414212,67,360
CQYA,1554411988,1554414363,38,-159
EP,1554407011,1554414379,32,-75
MRU,1554413921,1554414613,1,-949
VM,1554412919,1554415228,19,-134
JW,1554408170,1554415356,26,-408
ABR,1554409327,1554415382,6,113
UXNW,1554414505,1554416225,27,793
O,1554409979,1554417187,18,-336
FEX,1554413976,1554417430,88,-903
M,1554410717,1554417565,30,381
DG,1554412852,1554418233,24,-594
RFI,1554408847,1554418666,9,-34
GRB,1554412242,1554419076,76,326
BIKY,1554411076,1554419138,11,262
EXIQ,1554419506,1554420032,85,-662
E,1554412443,1554420814,21,-403
AHX,1554418065,1554421155,36,-706
MC,1554412083,1554421460,6,-89
E,1554416044,1554422440,69,649
HIS,1554417145,1554423000,22,779
PHTG,1554417548,1554423329,66,634
F,1554417113,1554423944,7,938
IVLO,1554416790,1554424540,78,361
W,1554421435,1554424641,61,64
SYRP,1554417302,1554424765,65,339
WQA,1554421446,1554425019,3,-369
EVW,1554419029,1554425216,32,-273
O,1554419544,1554425979,54,264
F,1554417876,1554426601,9,594
H,1554418233,1554426806,2,318
WC,1554417315,1554427045,68,-929
DZN,1554418357,1554427627,99,849
GQG,1554421355,1554427885,75,-408
HINY,1554424285,1554428862,42,-585
GTLC,1554421567,1554429320,98,-966
P,1554423013,1554429571,85,-391
JSJ,1554426538,1554429968,37,128
G,1554420865,1554430191,28,105
KOBC,1554424550,1554431027,62,-256
BC,1554430765,1554431996,79,-329
YY,1554428355,1554432743,80,-487
LTC,1554423278,1554433207,67,608
RFNP,1554433403,1554434134,69,-525
GEWN,1554432231,1554435049,19,724
WA,1554433331,1554435093,86,-365
LMJ,1554434356,1554435903,61,521
LNIJ,1554427419,1554436031,52,834
AYXQ,1554431624,1554436989,12,-458
MHH,1554434580,1554437219,48,987
FV,1554428416,1554437982,38,19
JIW,1554429288,1554438669,93,-804
NDV,1554433509,1554439240,49,380
PLY,1554435698,1554439549,90,83
KO,1554434065,1554439614,77,-403
K,1554438319,1554439992,91,785
IPLX,1554433782,1554440772,87,-291
WEA,1554433906,1554441625,10,-160
L,1554432526,1554441815,42,148
LPAB,1554441724,1554442200,42,577
S,1554439483,1554443045,93,127
B,1554441427,1554443253,9,211
IJ,1554443528,1554443772,4,-817
BC,1554437630,1554444644,14,774
WKD,1554442312,1554445181,49,933
PET,1554443967,1554445317,20,861
L,1554438218,1554445648,13,-536
QEJ,1554438436,1554446072,31,-86
WWU,1554439866,1554446743,49,-84
QD,1554438019,1554446909,33,-976
CN,1554438459,1554447593,54,-680
GR,1554439465,1554448151,96,-353
OZ,1554438397,1554448224,16,-826
VIK,1554440006,1554449000,80,862
CYX,1554445176,1554449108,68,-416
NTDR,1554442015,1554449957,3,822
UJ,1554442135,1554450204,19,-130
LCTG,1554448561,1554450621,96,-781
AZR,1554443228,1554451176,98,393
H,1554446522,1554451864,41,655
P,1554451315,1554452130,40,749
ERJ,1554450055,1554452420,25,-595
X,1554444792,1554453184,6,-501
IPRT,1554445500,1554453450,72,-495
WXHS,1554444676,1554454020,70,-342
ONS,1554450245,1554454333,98,540
BCBP,1554450763,1554454648,20,266
SOD,1554450715,1554454814,31,-903
MM,1554445382,1554454995,76,673
H,1554448336,1554455711,73,-632
VZI,1554448443,1554456604,16,229
XEC,1554453100,1554456936,7,-414
E,1554455254,1554457818,47,867
NTDR,1554451821,1554458194,42,-115
KAMH,1554454230,1554459050,67,418
QQCV,1554457938,1554459659,86,-17
CG,1554453492,1554460235,79,29
FO,1554458379,1554460734,59,851
I,1554458095,1554461516,2,952
GY,1554457568,1554462440,83,758
FX,1554459386,1554462519,29,675
OFF,1554461459,1554462930,44,166
G,1554457867,1554463090,58,-144
MOXH,1554458693,1554463297,95,116
ZW,1554462933,1554463437,50,935
LP,1554459329,1554463950,69,-906
ITT,1554460637,1554464072,98,-939
X,1554460510,1554464335,95,-770
Z,1554456773,1554464687,1,655
HZQH,1554457284,1554464947,59,-40
WT,1554460134,1554465411,27,-159
JRV,1554457289,1554465439,33,-453
LN,1554461843,1554466388,40,-47
XK,1554461804,1554467204,54,285
ZEZD,1554463009,1554468029,84,188
L,1554467908,1554468377,67,305
SCWI,1554460418,1554469124,22,187
MS,1554468986,1554469718,56,419
IWA,1554469580,1554470166,68,-542
M,1554467114,1554471063,53,703
XP,1554469572,1554471783,94,-506
WKD,1554465912,1554472745,67,-370
NFXN,1554472282,1554473726,67,939
RPL,1554471381,1554473804,80,669
U,1554464759,1554474547,83,772
RB,1554467142,1554475313,61,159
SX,1554471063,1554476267,82,-692
G,1554467574,1554476793,96,930
RNY,1554473733,1554477704,25,476
ZB,1554474132,1554478007,71,-818
DJRA,1554472742,1554478662,69,-59
QGF,1554475545,1554479403,7,-76
OAUO,1554478864,1554479548,10,-787
SRWC,1554476752,1554480009,52,-228
SOSI,1554477391,1554480165,83,-690
LQGW,1554473185,1554480511,10,-777
Z,1554479869,1554480889,52,286
N,1554472962,1554481250,35,-203
RKQ,1554472795,1554481390,50,-795
V,1554479227,1554482232,14,440
U,1554474503,1554483209,33,-41
YRIF,1554476044,1554483586,54,-1000
WEWH,1554480709,1554483594,95,961
KZRJ,1554478189,1554483637,45,107
LVSV,1554474492,1554484269,12,87
ASQM,1554476819,1554484566,73,241
LBAL,1554478677,1554484611,38,597
ORNU,1554477390,1554485119,5,727
GWJ,1554482802,1554485726,35,979
F,1554477490,1554486578,52,239
J,1554478402,1554486875,58,-872
F,1554479348,1554486875,78,-983
VGGW,1554487284,1554487478,91,-255
AHW,1554478777,1554487893,16,-46
VM,1554483155,1554488163,59,-242
G,1554482201,1554488503,13,420
ZC,1554486364,1554488891,12,-742
SXRP,1554489008,1554489089,31,-764
BT,1554479968,1554489844,4,-238
HVZ,1554486666,1554490432,97,252
L,1554483804,1554491372,5,289
VBW,1554489588,1554492168,21,-968
OZ,1554486292,1554492537,8,-221
ZBVF,1554483845,1554492887,78,-914
J,1554487303,1554493294,4,947
VM,1554488920,1554493576,21,614
PIKC,1554487982,1554494539,50,-417
IGEL,1554493091,1554495170,47,815
YDTS,1554488091,1554496110,30,556
K,1554487116,1554496240,64,-426
MGZK,1554491024,1554496924,93,-79
CTL,1554490034,1554497265,8,-150
N,1554497094,1554497596,40,112
G,1554497085,1554498310,78,422
KSH,1554494115,1554498452,87,21
NA,1554496028,1554499057,26,679
ST,1554491224,1554499427,92,172
M,1554492556,1554499800,5,-440
RN,1554499342,1554500708,5,938
J,1554497567,1554501597,74,-196
QUA,1554500318,1554501605,93,648
QHA,1554494743,1554501855,42,-529
GYIG,1554497213,1554501893,23,-327
B,1554501108,1554502403,81,560
MRU,1554502580,1554503392,50,-252
ZH,1554499512,1554503397,91,-382
JTW,1554497969,1554503599,85,-161
H,1554494975,1554503840,10,14
JCL,1554501465,1554504502,80,748
G,1554495893,1554504942,71,-200
NTPI,1554499801,1554505702,95,-201
Y,1554500375,1554506629,56,-461
QLHX,1554499475,1554507490,12,800
DE,1554501815,1554507965,81,-487
UUAM,1554508256,1554508589,31,-491
PGV,1554506519,1554509274,63,-849
ZN,1554502574,1554509374,51,237
TMGP,1554503951,1554509986,45,979
VK,1554507331,1554510601,82,-131
K,1554509541,1554511461,90,340
T,1554511355,1554512286,45,-855
MM,1554510167,1554513013,70,-881
ID,1554503701,1554513664,48,-690
NFXN,1554510924,1554513845,49,-350
ZOF,1554513099,1554514716,82,-793
MUF,1554512946,1554515013,87,181
MI,1554511806,1554515506,95,-496
MQT,1554513231,1554515513,44,104
AMUK,1554506854,1554515840,39,-510
OW,1554508028,1554516459,67,-75
AYU,1554510036,1554517027,58,-844
PNY,1554514981,1554517690,35,-278
NA,1554514073,1554518210,12,160
HWH,1554518117,1554518491,23,731
MH,1554510890,1554519444,94,-45
RCD,1554512737,1554520417,58,204
LG,1554515517,1554520871,41,-784
WWB,1554513765,1554521665,88,-400
P,1554513600,1554522401,8,566
TX,1554515470,1554523314,81,989
QTE,1554517785,1554523896,80,-3
C,1554517024,1554524609,11,627
JC,1554518566,1554525504,74,-463
PDE,1554526434,1554526488,1,339
SOB,1554525411,1554526979,93,-521
A,1554519254,1554527052,16,-701
Q,1554517695,1554527240,58,-235
TW,1554520784,1554528082,91,158
X,1554521243,1554528118,7,-357
IINL,1554526817,1554528161,80,-63
S,1554521284,1554529069,15,77
JNW,1554522699,1554529494,57,-457
PT,1554524412,1554530427,95,-75
XNHO,1554530253,1554531367,36,517
OCGD,1554530662,1554531622,43,-56
CDU,1554531525,1554532425,61,17
EC,1554523632,1554533363,69,614
STM,1554525666,1554533773,5,309
JSF,1554532297,1554533936,64,-753
AZFU,1554527021,1554534370,60,63
XNHO,1554527587,1554535301,5,993
INVE,1554532595,1554536113,67,-763
D,1554535753,1554536448,6,-825
OCJ,1554528278,1554537408,15,-961
WB,1554536863,1554537538,71,347
GKQ,1554533046,1554537629,31,-583
MKM,1554532838,1554537698,8,437
H,1554528613,1554537865,69,438
ZM,1554536529,1554537923,92,460
MN,1554536947,1554538016,55,213
BHA,1554532643,1554538537,58,-697
ZUGB,1554538771,1554539401,38,376
SOK,1554539268,1554539754,46,-734
MAH,1554530692,1554540603,34,670
UP,1554538425,1554540638,43,-222
H,1554540205,1554541628,97,848
EAP,1554533529,1554542612,69,809
GLD,1554534072,1554543091,92,-883
L,1554537683,1554543195,1,445
Y,1554536437,1554543204,79,750
WF,1554535620,1554543306,71,-487
IW,1554541972,1554543606,20,660
TJCA,1554543478,1554544327,45,-54
ET,1554541252,1554544772,56,338
JG,1554545076,1554545719,28,-106
MLR,1554544025,1554546202,70,-776
WPSK,1554543010,1554546515,11,-953
ZPWV,1554544791,1554546730,44,272
FD,1554539975,1554547046,10,-222
A,1554546051,1554547065,53,420
LMPM,1554546532,1554547722,13,-1
UVLW,1554542868,1554547760,27,-978
OY,1554543241,1554547842,9,36
Z,1554538393,1554548213,43,-277
IYNJ,1554539342,1554548464,92,11
VIQE,1554539027,1554548704,89,561
V,1554542210,1554549086,99,-439
QZP,1554547000,1554549280,60,-859
WU,1554540740,1554550006,43,703
PR,1554544616,1554550862,58,-933
L,1554544144,1554550899,17,826
SJ,1554549667,1554551644,62,-120
DYS,1554545724,1554551714,49,570
MOQS,1554547438,1554552108,80,727
J,1554548464,1554552251,36,-425
WBM,1554547736,1554552575,7,-151
PXV,1554549299,1554553190,85,-30
HXOA,1554548706,1554553896,8,401
XMO,1554548778,1554554892,17,-286
NYHE,1554550619,1554555019,64,-102
JQ,1554547180,1554555408,71,745
Q,1554552866,1554556066,88,684
YHNX,1554555047,1554556327,20,-527
D,1554549582,1554557008,1,192
HUYA,1554554012,1554557883,11,908
LOIS,1554556257,1554558414,99,-431
EU,1554550890,1554559298,62,476
YQC,1554553348,1554560090,98,-334
YK,1554554092,1554560476,24,-110
XG,1554557151,1554561344,92,-481
UEXB,1554557340,1554561728,5,507
I,1554554514,1554561729,76,417
FN,1554558952,1554562171,59,797
ZEH,1554557515,1554562591,45,-155
NGF,1554555007,1554562598,67,-870
WDC,1554561338,1554562835,65,-387
ZF,1554560051,1554562947,74,926
BBR,1554555455,1554563392,86,855
D,1554554326,1554563463,28,425
MPO,1554563099,1554563527,34,-851
ZPRS,1554554234,1554563888,50,908
HOA,1554556804,1554564513,98,-111
FJ,1554564708,1554565365,45,-173
TH,1554559684,1554565517,63,-321
K,1554559734,1554566143,53,221
FMUN,1554561392,1554566236,95,954
QGI,1554558319,1554566430,58,-842
ALLY,1554558712,1554566576,78,298
ALLY,1554559128,1554567250,42,-292
HGQU,1554562656,1554567255,86,-592
KD,1554563630,1554567736,99,-700
SKPM,1554564066,1554568456,89,440
WCC,1554560440,1554568596,1,-599
UJDD,1554563791,1554568637,38,-40
WWIA,1554561012,1554569003,98,-188
